選舉區,登記日期,姓名,推薦之政黨,備註
彰化縣溪湖鎮第1選舉區,115/09/02,廖明豐,無,
彰化縣溪湖鎮第1選舉區,115/09/02,黃盡春,民主進步黨,
彰化縣溪湖鎮第1選舉區,115/09/02,陳世明,無,
彰化縣溪湖鎮第1選舉區,115/09/02,劉晚玉,中國國民黨,
彰化縣溪湖鎮第1選舉區,115/09/02,陳孟君,無,
彰化縣溪湖鎮第1選舉區,115/09/02,胡嘉俊,無,
彰化縣溪湖鎮第1選舉區,115/09/03,施合建,無,
彰化縣溪湖鎮第1選舉區,115/09/04,張心茹,無,
彰化縣溪湖鎮第2選舉區,115/08/31,楊淑靜,無,
彰化縣溪湖鎮第2選舉區,115/08/31,楊永豐,無,
彰化縣溪湖鎮第2選舉區,115/09/02,楊舒萍,中國國民黨,
彰化縣溪湖鎮第2選舉區,115/09/02,楊儒斌,無,
彰化縣溪湖鎮第2選舉區,115/09/02,楊儒海,無,
彰化縣溪湖鎮第2選舉區,115/09/02,黃品誠,無,
彰化縣溪湖鎮第2選舉區,115/09/03,施佩怡,無,
彰化縣溪湖鎮第2選舉區,115/09/04,楊隆芳,無,
彰化縣溪湖鎮第3選舉區,115/08/31,黃秀椿,中國國民黨,
彰化縣溪湖鎮第3選舉區,115/09/03,陳孟宏,無,
彰化縣溪湖鎮第3選舉區,115/09/04,黃瑞珠,無,
彰化縣田中鎮第1選舉區,115/08/31,陳瑞德,無,
彰化縣田中鎮第1選舉區,115/08/31,謝自強,無,
彰化縣田中鎮第1選舉區,115/08/31,蕭菀君,無,
彰化縣田中鎮第1選舉區,115/09/02,陳明圳,無,
彰化縣田中鎮第2選舉區,115/08/31,陳東傑,無,
彰化縣田中鎮第2選舉區,115/09/02,陳瓊如,無,
彰化縣田中鎮第2選舉區,115/09/03,陳耀堂,無,
彰化縣田中鎮第2選舉區,115/09/03,賴世賢,無,
彰化縣田中鎮第2選舉區,115/09/03,張世雄,無,
彰化縣田中鎮第2選舉區,115/09/03,許清彰,無,
彰化縣田中鎮第2選舉區,115/09/04,陳吉安,無,
彰化縣田中鎮第2選舉區,115/09/04,謝如鑾,民主進步黨,
彰化縣田中鎮第2選舉區,115/09/04,許廷彬,無,
彰化縣田中鎮第3選舉區,115/08/31,黃彩惠,民主進步黨,
彰化縣田中鎮第3選舉區,115/08/31,曾福傳,無,
彰化縣田中鎮第3選舉區,115/08/31,何在鎣,無,
彰化縣田中鎮第3選舉區,115/08/31,葉賞,無,
彰化縣田中鎮第3選舉區,115/08/31,陳衍瑞,中國國民黨,
彰化縣田中鎮第3選舉區,115/09/02,張肇修,無,
彰化縣大村鄉第1選舉區,115/08/31,蕭桂英,無,
彰化縣大村鄉第1選舉區,115/09/02,吳廣助,無,
彰化縣大村鄉第1選舉區,115/09/02,黃文龍,無,
彰化縣大村鄉第1選舉區,115/09/02,蔡秀鳳,無,
彰化縣大村鄉第1選舉區,115/09/02,賴木道,無,
彰化縣大村鄉第2選舉區,115/09/02,黃錫暉,無,
彰化縣大村鄉第2選舉區,115/09/02,黃月嬌,無,
彰化縣大村鄉第2選舉區,115/09/03,黃春福,無,
彰化縣大村鄉第2選舉區,115/09/04,陳祿福,無,
彰化縣大村鄉第3選舉區,115/09/02,黃冠穎,無,
彰化縣大村鄉第3選舉區,115/09/02,王欣文,無,
彰化縣大村鄉第3選舉區,115/09/02,陳珮琳,無,
彰化縣大村鄉第4選舉區,115/08/31,賴慶昇,無,
彰化縣大村鄉第4選舉區,115/08/31,賴柯豪,無,
彰化縣大村鄉第4選舉區,115/09/02,賴英瑜,無,
彰化縣大村鄉第4選舉區,115/09/02,施俊仲,無,
彰化縣大村鄉第4選舉區,115/09/03,黃智裕,無,
彰化縣大村鄉第4選舉區,115/09/04,賴瑞盛,無,
彰化縣埔鹽鄉第1選舉區,115/09/02,陳慶達,無,
彰化縣埔鹽鄉第1選舉區,115/09/02,陳貴玲,無,
彰化縣埔鹽鄉第1選舉區,115/09/03,顏錫寬,無,
彰化縣埔鹽鄉第1選舉區,115/09/04,蔡素卿,無,
彰化縣埔鹽鄉第1選舉區,115/09/04,徐志訓,無,
彰化縣埔鹽鄉第2選舉區,115/09/02,黄素錦,無,
彰化縣埔鹽鄉第2選舉區,115/09/02,劉綉梅,無,
彰化縣埔鹽鄉第2選舉區,115/09/02,劉姵岑,無,
彰化縣埔鹽鄉第2選舉區,115/09/02,李善,無,
彰化縣埔鹽鄉第2選舉區,115/09/02,施永欽,無,
彰化縣埔鹽鄉第2選舉區,115/09/04,梁智宣,台灣民眾黨,
彰化縣埔鹽鄉第3選舉區,115/09/02,施燈源,無,
彰化縣埔鹽鄉第3選舉區,115/09/02,施明坤,無,
彰化縣埔鹽鄉第3選舉區,115/09/03,施朝陽,無,
彰化縣埔鹽鄉第3選舉區,115/09/04,施春貴,無,
彰化縣埔鹽鄉第3選舉區,115/09/04,黃振榮,無,
彰化縣埔心鄉第1選舉區,115/08/31,謝新春,無,
彰化縣埔心鄉第1選舉區,115/08/31,張立志,無,
彰化縣埔心鄉第1選舉區,115/09/01,張榮閔,無,
彰化縣埔心鄉第1選舉區,115/09/02,詹秀貞,無,
彰化縣埔心鄉第1選舉區,115/09/02,陳素蘭,民主進步黨,
彰化縣埔心鄉第1選舉區,115/09/02,邱德芳,無,
彰化縣埔心鄉第1選舉區,115/09/02,徐尚裕,台灣民眾黨,
彰化縣埔心鄉第1選舉區,115/09/02,江易生,無,
彰化縣埔心鄉第1選舉區,115/09/03,張玉鈴,無,
彰化縣埔心鄉第1選舉區,115/09/04,張偉士,無,
彰化縣埔心鄉第2選舉區,115/08/31,蔡宥均,無,
彰化縣埔心鄉第2選舉區,115/09/02,邱類思,無,
彰化縣埔心鄉第2選舉區,115/09/02,蔡宗献,無,
彰化縣埔心鄉第2選舉區,115/09/03,黃雯臻,民主進步黨,
彰化縣埔心鄉第2選舉區,115/09/04,楊恆君,無,
彰化縣埔心鄉第3選舉區,115/09/02,黃坤鼎,無,
彰化縣永靖鄉第1選舉區,115/09/01,張惟荏,台灣民眾黨,
彰化縣永靖鄉第1選舉區,115/09/02,顧文哲,無,
彰化縣永靖鄉第1選舉區,115/09/02,詹尉,無,
彰化縣永靖鄉第1選舉區,115/09/02,黄小芬,無,
彰化縣永靖鄉第1選舉區,115/09/03,詹勲英,無,
彰化縣永靖鄉第2選舉區,115/08/31,江春男,無,
彰化縣永靖鄉第2選舉區,115/09/02,陳丁進,無,
彰化縣永靖鄉第2選舉區,115/09/02,黃玉雪,無,
彰化縣永靖鄉第2選舉區,115/09/02,蕭富元,無,
彰化縣永靖鄉第2選舉區,115/09/02,劉柔婕,民主進步黨,
彰化縣永靖鄉第2選舉區,115/09/02,詹曜維,無,
彰化縣永靖鄉第2選舉區,115/09/02,吳國隆,無,
彰化縣永靖鄉第2選舉區,115/09/02,劉育勝,無,
彰化縣永靖鄉第2選舉區,115/09/03,邱垂梓,無,
彰化縣永靖鄉第3選舉區,115/09/02,陳湘鎮,無,
彰化縣永靖鄉第3選舉區,115/09/02,邱世杰,無,
彰化縣永靖鄉第3選舉區,115/09/02,陳天能,民主進步黨,
彰化縣永靖鄉第3選舉區,115/09/03,陳俊安,無,
彰化縣永靖鄉第3選舉區,115/09/04,吳東海,無,
彰化縣社頭鄉第1選舉區,115/08/31,蕭耀卿,無,
彰化縣社頭鄉第1選舉區,115/08/31,張家維,無,
彰化縣社頭鄉第1選舉區,115/08/31,蕭炳烈,民主進步黨,
彰化縣社頭鄉第1選舉區,115/09/01,劉明進,無,
彰化縣社頭鄉第1選舉區,115/09/02,張森波,無,
彰化縣社頭鄉第1選舉區,115/09/02,邱湧錩,無,
彰化縣社頭鄉第1選舉區,115/09/02,蕭自成,無,
彰化縣社頭鄉第1選舉區,115/09/02,莊詠晴,無,
彰化縣社頭鄉第1選舉區,115/09/02,劉榮宗,民主進步黨,
彰化縣社頭鄉第1選舉區,115/09/02,邱志勇,無,
彰化縣社頭鄉第1選舉區,115/09/03,張麗燕,無,
彰化縣社頭鄉第2選舉區,115/09/02,陶傳淮,無,
彰化縣社頭鄉第2選舉區,115/09/03,邱團財,無,
彰化縣社頭鄉第2選舉區,115/09/03,羅鳳珠,無,
彰化縣社頭鄉第3選舉區,115/09/02,陳慶福,無,
彰化縣社頭鄉第3選舉區,115/09/02,張喬爲,無,
彰化縣社頭鄉第3選舉區,115/09/04,蕭明芳,無,
彰化縣社頭鄉第4選舉區,115/08/31,蕭存修,無,
彰化縣社頭鄉第4選舉區,115/09/03,賴育楣,無,
彰化縣社頭鄉第4選舉區,115/09/04,翁嘉壕,無,
彰化縣二水鄉第1選舉區,115/08/31,蔡文琳,無,
彰化縣二水鄉第1選舉區,115/08/31,蔡承祐,無,
彰化縣二水鄉第1選舉區,115/09/02,陳昭麟,無,
彰化縣二水鄉第1選舉區,115/09/04,莊以邡,無,
彰化縣二水鄉第2選舉區,115/08/31,陳昱誠,無,
彰化縣二水鄉第2選舉區,115/08/31,張鳯修,無,
彰化縣二水鄉第2選舉區,115/08/31,陳瓊輝,無,
彰化縣二水鄉第2選舉區,115/09/02,黃燕雪,無,
彰化縣二水鄉第2選舉區,115/09/02,蔡麗香,無,
彰化縣二水鄉第2選舉區,115/09/02,陳家祐,民主進步黨,
彰化縣二水鄉第2選舉區,115/09/02,賴國楨,無,
彰化縣二水鄉第2選舉區,115/09/03,王士昂,無,
彰化縣二水鄉第2選舉區,115/09/04,楊圳江,無,
彰化縣二水鄉第3選舉區,115/08/31,陳鎮代,無,
彰化縣二水鄉第3選舉區,115/08/31,陳麗珍,無,
彰化縣二水鄉第3選舉區,115/08/31,黃恆應,中國國民黨,
彰化縣二水鄉第3選舉區,115/09/02,陳木傳,無,
彰化縣二水鄉第3選舉區,115/09/03,陳志柔,無,
彰化縣北斗鎮第1選舉區,115/08/31,陳瑞鑣,無,
彰化縣北斗鎮第1選舉區,115/09/02,謝泳河,無,
彰化縣北斗鎮第1選舉區,115/09/02,王東魚,無,
彰化縣北斗鎮第1選舉區,115/09/02,陳世順,民主進步黨,
彰化縣北斗鎮第1選舉區,115/09/03,顏貽松,無,
彰化縣北斗鎮第2選舉區,115/09/02,林素珍,無,
彰化縣北斗鎮第2選舉區,115/09/02,劉國卿,無,
彰化縣北斗鎮第2選舉區,115/09/03,林宗憲,無,
彰化縣北斗鎮第2選舉區,115/09/03,林昆儒,民主進步黨,
彰化縣北斗鎮第3選舉區,115/08/31,陳禾富,無,
彰化縣北斗鎮第3選舉區,115/08/31,王俊超,無,
彰化縣北斗鎮第3選舉區,115/09/01,陳燕蓉,無,
彰化縣北斗鎮第3選舉區,115/09/02,程勝煥,無,
彰化縣北斗鎮第3選舉區,115/09/02,顏明侯,無,
彰化縣北斗鎮第3選舉區,115/09/02,張凱偉,無,
彰化縣北斗鎮第3選舉區,115/09/02,張美芳,無,
彰化縣北斗鎮第3選舉區,115/09/03,黃志偉,民主進步黨,
彰化縣北斗鎮第4選舉區,115/08/31,陳國展,無,
彰化縣北斗鎮第4選舉區,115/09/01,賴文圳,無,
彰化縣北斗鎮第4選舉區,115/09/01,蘇品丞,無,
彰化縣北斗鎮第4選舉區,115/09/02,楊思瑋,無,
彰化縣二林鎮第1選舉區,115/08/31,吳沂瑾,無,
彰化縣二林鎮第1選舉區,115/09/01,陳凱偉,無,
彰化縣二林鎮第1選舉區,115/09/02,陳怡婷,無,
彰化縣二林鎮第1選舉區,115/09/03,洪自然,無,
彰化縣二林鎮第1選舉區,115/09/04,許秀治,無,
彰化縣二林鎮第2選舉區,115/09/02,洪韻茹,無,
彰化縣二林鎮第2選舉區,115/09/04,洪武舜,無,
彰化縣二林鎮第2選舉區,115/09/04,洪啓佑,無,
彰化縣二林鎮第3選舉區,115/09/03,袁震權,無,
彰化縣二林鎮第3選舉區,115/09/03,顏鳳碧,無,
彰化縣二林鎮第3選舉區,115/09/03,曾筠粧,無,
彰化縣二林鎮第3選舉區,115/09/04,蔡宗伯,無,
彰化縣二林鎮第4選舉區,115/09/01,鄭宏昌,無,
彰化縣二林鎮第4選舉區,115/09/02,陳名志,無,
彰化縣二林鎮第4選舉區,115/09/02,吳元清,無,
彰化縣田尾鄉第1選舉區,115/09/02,賴妍秀,無,
彰化縣田尾鄉第1選舉區,115/09/02,許世昌,無,
彰化縣田尾鄉第1選舉區,115/09/02,王苡嫣,無,
彰化縣田尾鄉第1選舉區,115/09/03,陳建誌,無,
彰化縣田尾鄉第1選舉區,115/09/03,楊舒帆,無,
彰化縣田尾鄉第1選舉區,115/09/04,李建宏,無,
彰化縣田尾鄉第1選舉區,115/09/04,謝釋龍,無,
彰化縣田尾鄉第1選舉區,115/09/04,楊惠雯,無,
彰化縣田尾鄉第2選舉區,115/09/02,顏清松,無,
彰化縣田尾鄉第2選舉區,115/09/02,吳俊樑,無,
彰化縣田尾鄉第2選舉區,115/09/03,傅喬鈺,無,
彰化縣田尾鄉第3選舉區,115/09/02,蕭建文,無,
彰化縣田尾鄉第3選舉區,115/09/02,劉健偉,無,
彰化縣田尾鄉第3選舉區,115/09/02,張勝彬,無,
彰化縣田尾鄉第3選舉區,115/09/03,陳振銘,無,
彰化縣田尾鄉第3選舉區,115/09/04,陳孟杰,無,
彰化縣埤頭鄉第1選舉區,115/08/31,許晋里,無,
彰化縣埤頭鄉第1選舉區,115/08/31,卓美伶,無,
彰化縣埤頭鄉第1選舉區,115/09/02,吳天林,無,
彰化縣埤頭鄉第1選舉區,115/09/02,許泰祥,台灣民眾黨,
彰化縣埤頭鄉第1選舉區,115/09/03,吳宥蓁,無,
彰化縣埤頭鄉第1選舉區,115/09/03,張春財,無,
彰化縣埤頭鄉第2選舉區,115/08/31,吳三存,無,
彰化縣埤頭鄉第2選舉區,115/08/31,陳俊清,無,
彰化縣埤頭鄉第2選舉區,115/08/31,吳慧菁,無,
彰化縣埤頭鄉第2選舉區,115/09/02,劉瑋榕,無,
彰化縣埤頭鄉第2選舉區,115/09/02,吳志成,無,
彰化縣埤頭鄉第2選舉區,115/09/02,王俊智,無,
彰化縣埤頭鄉第2選舉區,115/09/02,陳淑君,無,
彰化縣埤頭鄉第2選舉區,115/09/03,楊松柏,中國國民黨,
彰化縣埤頭鄉第2選舉區,115/09/03,黃翰文,無,
彰化縣埤頭鄉第2選舉區,115/09/03,陳湘蓁,無,
彰化縣埤頭鄉第2選舉區,115/09/04,顏永吉,無,
彰化縣埤頭鄉第3選舉區,115/09/03,劉英科,無,
彰化縣埤頭鄉第3選舉區,115/09/03,黃永成,無,
彰化縣埤頭鄉第4選舉區,115/08/31,鄭麗玉,民主進步黨,
彰化縣埤頭鄉第4選舉區,115/09/02,李旭東,無,
彰化縣芳苑鄉第1選舉區,115/08/31,陳宗壁,無,
彰化縣芳苑鄉第1選舉區,115/08/31,許清安,無,
彰化縣芳苑鄉第1選舉區,115/08/31,陳建財,無,
彰化縣芳苑鄉第1選舉區,115/09/02,洪進來,無,
彰化縣芳苑鄉第1選舉區,115/09/03,顏志華,無,
彰化縣芳苑鄉第2選舉區,115/09/02,謝淑燕,無,
彰化縣芳苑鄉第2選舉區,115/09/04,謝孟衡,無,
彰化縣芳苑鄉第2選舉區,115/09/04,謝健郎,無,
彰化縣芳苑鄉第3選舉區,115/08/31,林冬戶,無,
彰化縣芳苑鄉第3選舉區,115/09/02,林清在,無,
彰化縣芳苑鄉第3選舉區,115/09/03,林有文,無,
彰化縣芳苑鄉第3選舉區,115/09/03,陳國,無,
彰化縣芳苑鄉第3選舉區,115/09/04,陳錦雲,無,
彰化縣芳苑鄉第4選舉區,115/09/02,陳美惠,無,
彰化縣芳苑鄉第4選舉區,115/09/02,陳禮模,無,
彰化縣芳苑鄉第4選舉區,115/09/02,黃靖雅,無,
彰化縣芳苑鄉第4選舉區,115/09/02,陳進吉,無,
彰化縣芳苑鄉第4選舉區,115/09/04,黃國平,無,
彰化縣芳苑鄉第4選舉區,115/09/04,林喬國,無,
彰化縣大城鄉第1選舉區,115/09/02,蔡新徵,無,
彰化縣大城鄉第1選舉區,115/09/02,林明宗,無,
彰化縣大城鄉第1選舉區,115/09/03,鍾秀英,無,
彰化縣大城鄉第1選舉區,115/09/04,陳月嬌,無,
彰化縣大城鄉第2選舉區,115/09/02,許月鈴,無,
彰化縣大城鄉第2選舉區,115/09/02,蔡天瑞,無,
彰化縣大城鄉第2選舉區,115/09/02,林玉堂,無,
彰化縣大城鄉第2選舉區,115/09/02,許瑞芳,無,
彰化縣大城鄉第2選舉區,115/09/02,游玉美,無,
彰化縣大城鄉第2選舉區,115/09/04,洪景宏,無,
彰化縣大城鄉第3選舉區,115/09/01,林江旭,無,
彰化縣大城鄉第3選舉區,115/09/02,許明言,無,
彰化縣大城鄉第3選舉區,115/09/02,許全守,無,
彰化縣大城鄉第3選舉區,115/09/02,許文愷,無,
彰化縣大城鄉第3選舉區,115/09/03,蔡舜逢,無,
彰化縣大城鄉第4選舉區,115/09/02,李建和,無,
彰化縣大城鄉第4選舉區,115/09/02,陳文龍,無,
彰化縣大城鄉第4選舉區,115/09/03,蔡進來,無,
彰化縣大城鄉第4選舉區,115/09/03,陳泳廷,無,
彰化縣大城鄉第4選舉區,115/09/04,邱郁喬,無,
彰化縣竹塘鄉第1選舉區,115/09/02,林浚熙,無,
彰化縣竹塘鄉第1選舉區,115/09/03,洪娜美,無,
彰化縣竹塘鄉第1選舉區,115/09/03,紀宗成,無,
彰化縣竹塘鄉第1選舉區,115/09/04,詹清水,無,
彰化縣竹塘鄉第1選舉區,115/09/04,圍政麟,無,
彰化縣竹塘鄉第2選舉區,115/08/31,邱威憲,無,
彰化縣竹塘鄉第2選舉區,115/09/02,莊志文,無,
彰化縣竹塘鄉第2選舉區,115/09/02,莊道成,無,
彰化縣竹塘鄉第3選舉區,115/09/01,黃崇啓,無,
彰化縣竹塘鄉第3選舉區,115/09/02,蔡進欽,無,
彰化縣竹塘鄉第3選舉區,115/09/02,蔡俊傑,無,
彰化縣竹塘鄉第3選舉區,115/09/02,林明棟,無,
彰化縣竹塘鄉第4選舉區,115/08/31,葉劍輝,無,
彰化縣竹塘鄉第4選舉區,115/08/31,黃豊元,無,
彰化縣竹塘鄉第4選舉區,115/09/02,詹清鴻,無,
彰化縣竹塘鄉第4選舉區,115/09/03,詹江華,無,
彰化縣溪州鄉第4選舉區,115/09/02,廖學進,無,
彰化縣溪州鄉第3選舉區,115/09/02,陳元振,民主進步黨,
彰化縣溪州鄉第2選舉區,115/09/01,劉禮財,無,
彰化縣溪州鄉第1選舉區,115/09/01,黃藍田,無,
彰化縣溪州鄉第3選舉區,115/09/04,鄭任凱,無,
彰化縣溪州鄉第4選舉區,115/09/02,蔡華南,無,
彰化縣溪州鄉第2選舉區,115/09/02,劉燈旺,無,
彰化縣溪州鄉第1選舉區,115/09/01,吳鏡楨,無,
彰化縣溪州鄉第3選舉區,115/09/04,𡍼明琴,無,
彰化縣溪州鄉第4選舉區,115/09/02,鐘振維,無,
彰化縣溪州鄉第1選舉區,115/09/02,鄭進議,無,
彰化縣溪州鄉第3選舉區,115/09/04,廖文雄,無,
彰化縣溪州鄉第1選舉區,115/09/02,詹進順,無,
彰化縣溪州鄉第3選舉區,115/09/04,莊正雄,無,
彰化縣溪州鄉第1選舉區,115/09/03,林素杏,無,
彰化縣溪州鄉第1選舉區,115/09/04,郭婉雯,無,
南投縣南投市第1選舉區,115/08/31,吳煌濱,無,
南投縣南投市第1選舉區,115/09/02,洪世耀,中國國民黨,
南投縣南投市第1選舉區,115/09/02,曾億弘,民主進步黨,
南投縣南投市第1選舉區,115/09/02,張惠卿,中國國民黨,
南投縣南投市第1選舉區,115/09/03,林依虹,無,
南投縣南投市第2選舉區,115/09/02,許清德,中國國民黨,
南投縣南投市第2選舉區,115/09/02,廖學輝,無,
南投縣南投市第2選舉區,115/09/02,廖學銳,無,
南投縣南投市第2選舉區,115/09/02,陳蓉仙,無,
南投縣南投市第2選舉區,115/09/02,簡嘉信,無,
南投縣南投市第2選舉區,115/09/02,林威崴,無,
南投縣南投市第2選舉區,115/09/03,張秦瑞,中國國民黨,
南投縣南投市第2選舉區,115/09/03,江秀春,中國國民黨,
南投縣南投市第2選舉區,115/09/03,王明洲,無,
南投縣南投市第3選舉區,115/08/31,沈啓修,民主進步黨,
南投縣南投市第3選舉區,115/09/02,王勝華,中國國民黨,
南投縣南投市第3選舉區,115/09/02,張雅琪,無,
南投縣南投市第3選舉區,115/09/02,沈俊偉,無,
南投縣南投市第3選舉區,115/09/02,石杏國,無,
南投縣南投市第3選舉區,115/09/02,魏仕凱,無,
南投縣南投市第3選舉區,115/09/03,莊美霞,無,
南投縣南投市第3選舉區,115/09/03,楊錦榮,無,
南投縣南投市第3選舉區,115/09/03,莊子鑑,無,
南投縣南投市第3選舉區,115/09/03,謝譯霆,無,
南投縣南投市第4選舉區,115/09/03,許惠菁,無,
南投縣埔里鎮第1選舉區,115/08/31,洪惠梅,無,
南投縣埔里鎮第1選舉區,115/09/02,曾鈴錫,無,
南投縣埔里鎮第1選舉區,115/09/02,潘萬福,中國國民黨,
南投縣埔里鎮第1選舉區,115/09/02,廖永文,無,
南投縣埔里鎮第1選舉區,115/09/04,吳勝輝,無,
南投縣埔里鎮第1選舉區,115/09/04,林雅棋,無,
南投縣埔里鎮第1選舉區,115/09/04,胡翠萍,無,
南投縣埔里鎮第2選舉區,115/08/31,陳建文,民主進步黨,
南投縣埔里鎮第2選舉區,115/08/31,黃敏聰,無,
南投縣埔里鎮第2選舉區,115/09/01,陳怡潔,無,
南投縣埔里鎮第2選舉區,115/09/02,林惠雯,無,
南投縣埔里鎮第2選舉區,115/09/02,王奕翔,勞動黨,
南投縣埔里鎮第2選舉區,115/09/03,吳淇淞,無,
南投縣埔里鎮第2選舉區,115/09/03,郭子茜,無,
南投縣埔里鎮第3選舉區,115/08/31,彭志成,無,
南投縣埔里鎮第3選舉區,115/08/31,李春生,無,
南投縣埔里鎮第3選舉區,115/09/02,曾秀月,無,
南投縣埔里鎮第4選舉區,115/08/31,詹文平,民主進步黨,
南投縣埔里鎮第4選舉區,115/09/01,蔡文仲,無,
南投縣埔里鎮第4選舉區,115/09/01,羅惠美,無,
南投縣埔里鎮第4選舉區,115/09/03,林釧儀,無,
南投縣草屯鎮第1選舉區,115/09/02,陳秀玲,民主進步黨,
南投縣草屯鎮第1選舉區,115/09/02,李鎗富,無,
南投縣草屯鎮第1選舉區,115/09/02,陳文忠,無,
南投縣草屯鎮第1選舉區,115/09/02,林永安,無,
南投縣草屯鎮第1選舉區,115/09/03,陳晴美,無,
南投縣草屯鎮第1選舉區,115/09/03,王逸帆,無,
南投縣草屯鎮第2選舉區,115/08/31,簡木通,民主進步黨,
南投縣草屯鎮第2選舉區,115/08/31,林金潭,無,
南投縣草屯鎮第2選舉區,115/08/31,簡益裕,民主進步黨,
南投縣草屯鎮第2選舉區,115/09/02,沈玉貞,中國國民黨,
南投縣草屯鎮第2選舉區,115/09/02,陳依綺,無,
南投縣草屯鎮第2選舉區,115/09/03,白庭瑞,中國國民黨,
南投縣草屯鎮第2選舉區,115/09/04,簡錫彬,無,
南投縣草屯鎮第3選舉區,115/08/31,許素巡,無,
南投縣草屯鎮第3選舉區,115/09/01,洪家盛,民主進步黨,
南投縣草屯鎮第3選舉區,115/09/01,李文吉,無,
南投縣草屯鎮第3選舉區,115/09/02,洪詠財,無,
南投縣草屯鎮第3選舉區,115/09/02,洪慶春,無,
南投縣草屯鎮第3選舉區,115/09/03,楊宜璇,無,
南投縣草屯鎮第3選舉區,115/09/03,洪登宜,無,
南投縣草屯鎮第4選舉區,115/08/31,楊育誠,民主進步黨,
南投縣草屯鎮第4選舉區,115/09/02,施麗桂,無,
南投縣草屯鎮第4選舉區,115/09/02,洪浚驊,無,
南投縣草屯鎮第4選舉區,115/09/03,簡裴瑜,無,
南投縣草屯鎮第4選舉區,115/09/03,莊清南,中國國民黨,
南投縣草屯鎮第4選舉區,115/09/04,李昭泓,無,
南投縣竹山鎮第1選舉區,115/08/31,陳心慧,無,
南投縣竹山鎮第1選舉區,115/08/31,張秋淋,無,
南投縣竹山鎮第1選舉區,115/08/31,曾國印,無,
南投縣竹山鎮第1選舉區,115/08/31,林芳德,無,
南投縣竹山鎮第1選舉區,115/09/02,陳春旭,無,
南投縣竹山鎮第1選舉區,115/09/02,楊美紅,無,
南投縣竹山鎮第1選舉區,115/09/02,林鴻祺,無,
南投縣竹山鎮第1選舉區,115/09/02,張志銘,無,
南投縣竹山鎮第1選舉區,115/09/02,范育勝,無,
南投縣竹山鎮第1選舉區,115/09/02,陳金龍,中國國民黨,
南投縣竹山鎮第1選舉區,115/09/02,洪明汝,無,
南投縣竹山鎮第1選舉區,115/09/02,林敬桐,民主進步黨,
南投縣竹山鎮第1選舉區,115/09/03,張周裕,無,
南投縣竹山鎮第1選舉區,115/09/03,莊士德,無,
南投縣竹山鎮第2選舉區,115/09/02,張彩珠,無,
南投縣竹山鎮第2選舉區,115/09/02,賴信宇,民主進步黨,
南投縣竹山鎮第2選舉區,115/09/02,林惠蘭,無,
南投縣竹山鎮第2選舉區,115/09/03,黃仁明,無,
南投縣竹山鎮第2選舉區,115/09/03,張全湧,無,
南投縣竹山鎮第2選舉區,115/09/04,黃彥凱,中國國民黨,
南投縣竹山鎮第3選舉區,115/08/31,林偉嘉,無,
南投縣竹山鎮第3選舉區,115/09/02,蔡孟峰,無,
南投縣竹山鎮第3選舉區,115/09/03,李威築,無,
南投縣竹山鎮第3選舉區,115/09/03,翁昭通,無,
南投縣集集鎮第1選舉區,115/09/01,陳雅雯,無,
南投縣集集鎮第1選舉區,115/09/02,陳南榕,無,
南投縣集集鎮第1選舉區,115/09/02,張文德,無,
南投縣集集鎮第1選舉區,115/09/03,吳榮志,無,
南投縣集集鎮第1選舉區,115/09/03,陳志強,無,
南投縣集集鎮第2選舉區,115/09/02,簡鈴惠,無,
南投縣集集鎮第2選舉區,115/09/02,吳惠風,無,
南投縣集集鎮第2選舉區,115/09/03,鄧碧惠,無,
南投縣集集鎮第3選舉區,115/09/02,陳榮森,無,
南投縣集集鎮第3選舉區,115/09/04,吳旻珮,無,
南投縣集集鎮第3選舉區,115/09/04,林妍淨,無,
南投縣集集鎮第4選舉區,115/09/02,林國元,無,
南投縣集集鎮第4選舉區,115/09/02,陳泳旭,無,
南投縣集集鎮第4選舉區,115/09/02,陳嬉旻,無,
南投縣集集鎮第4選舉區,115/09/03,朱嘉興,無,
南投縣集集鎮第4選舉區,115/09/03,陳俋齊,無,
南投縣集集鎮第4選舉區,115/09/04,陳玉花,無,
南投縣名間鄉第1選舉區,115/08/31,吳政緯,無,
南投縣名間鄉第1選舉區,115/09/01,謝嘉銘,無,
南投縣名間鄉第1選舉區,115/09/01,陳宏明,無,
南投縣名間鄉第1選舉區,115/09/02,陳益震,無,
南投縣名間鄉第1選舉區,115/09/02,吳金樹,無,
南投縣名間鄉第1選舉區,115/09/02,陳萬紅,無,
南投縣名間鄉第1選舉區,115/09/02,謝旻芝,無,
南投縣名間鄉第1選舉區,115/09/03,陳秀梅,民主進步黨,
南投縣名間鄉第2選舉區,115/08/31,葛典育,無,
南投縣名間鄉第2選舉區,115/09/02,蔡瑞家,無,
南投縣名間鄉第2選舉區,115/09/02,陳宜寧,無,
南投縣名間鄉第3選舉區,115/09/02,陳廣政,無,
南投縣名間鄉第3選舉區,115/09/02,余蕎安,無,
南投縣名間鄉第4選舉區,115/08/31,陳良偉,無,
南投縣名間鄉第4選舉區,115/08/31,,無,
南投縣名間鄉第4選舉區,115/09/02,謝智堯,無,
南投縣鹿谷鄉第1選舉區,115/09/02,許瓊月,無,
南投縣鹿谷鄉第1選舉區,115/09/02,蘇炳南,無,
